id,proper,ra,dec,mag,spect,con
47035,,9.611903,31.161734,5.57,M2III,Leo
51536,,10.558587,34.988695,5.57,A2Vn,LMi
31200,,6.560046,14.155163,5.57,K2III:,Gem
51231,,10.493161,-30.607065,5.57,B9/B9.5V,Ant
88731,,18.166387,36.466284,5.57,G8III,Her
70020,,14.372145,-34.786792,5.57,B8V,Cen
34950,,7.247546,-27.037996,5.58,K3III,CMa
55599,,11.426771,16.456539,5.58,F2V,Leo
63535,,13.062808,-20.583497,5.58,F7V,Vir
114562,,23.278405,53.213476,5.58,F7V,Cas
16170,,3.4812,49.848384,5.58,B6Vn,Per
100111,,20.368156,45.794994,5.58,K0IIIvar,Cyg
5155,,1.10143,-9.839354,5.58,A1V,Cet
99786,,20.307958,36.999803,5.58,A2V,Cyg
20943,,4.502388,15.63784,5.58,F0V...,Tau
37334,,7.686782,48.131533,5.58,K0III,Lyn
10706,,2.302094,19.901164,5.58,A1Vn,Ari
40829,,8.355895,-20.079058,5.58,A3V,Pup
89209,,18.261289,-63.055366,5.58,K0III/IV,Pav
94329,,19.255581,15.083651,5.58,G8II-III,Aql
37098,,7.64246,35.04855,5.58,K0III,Gem
54169,,11.113866,-70.87793,5.58,B2V,Car
13668,,2.940596,18.023119,5.58,F6V,Ari
70568,,14.477197,49.844851,5.58,G3IV,Boo
50995,,10.446924,-54.877302,5.58,K3II/III,Vel
31005,,6.521744,-51.825953,5.58,F8V,Car
109006,,22.153789,33.172337,5.58,G6III:,Peg
7664,,1.647718,-21.275384,5.58,F0V,Cet
114907,,23.347097,30.414921,5.58,M0III,Peg
89981,,18.417066,-30.75657,5.58,K0III,Sgr
20169,,4.332695,14.035201,5.58,F3V...,Tau
92581,,18.92429,6.61529,5.58,G9III,Aql
41261,,8.44103,27.893583,5.58,K5III,Cnc
47827,,9.775104,-44.75506,5.58,B2.5IV,Vel
51219,,10.491383,-29.663832,5.58,K3III,Hya
61103,,12.559516,-12.830203,5.58,G8III/IV,Crv
87298,,17.889853,-34.895125,5.58,K3III,Sco
92438,,18.895433,36.971721,5.58,B2.5V,Lyr
124,,0.026949,61.222801,5.58,F0III,Cas
22478,,4.848706,-53.461508,5.58,F0IV...,Pic
109391,,22.229008,-25.180905,5.58,F7II,PsA
1916,,0.404348,52.019914,5.58,B5IV,Cas
57937,,11.917537,8.443943,5.58,K0III:,Vir
105071,,21.351217,23.855966,5.58,K1III,Peg
117315,,23.866066,2.930384,5.59,K4II,Psc
95876,,19.556007,-45.271748,5.59,A0p,Tel
50099,,10.258767,-43.112369,5.59,K4III,Vel
58151,,11.961118,-62.448748,5.59,B3V,Cru
58479,,12.027635,36.042086,5.59,K0III,UMa
4760,,1.02174,-38.916527,5.59,K1III,Scl
94432,,19.275287,4.834795,5.59,A3IV,Aql
13631,,2.932452,61.521138,5.59,F4V,Cas
3841,,0.823782,-13.561274,5.59,K3III,Cet
38795,,7.962946,-60.303072,5.59,G2V...,Car
21426,,4.612677,-62.077154,5.59,M8e,Dor
4273,,0.914667,83.707435,5.59,A4V,Cep
31378,,6.590061,-36.779879,5.59,A0V,Col
58252,,11.979907,-64.33956,5.59,A3Ib,Cru
40563,,8.304832,-35.451703,5.59,K2III,Pup
74721,,15.315661,-40.788222,5.59,B9V,Lup
63769,,13.109743,-41.588443,5.59,K0II/III,Cen
49427,,10.119305,-17.141733,5.59,K4III,Hya
377,,0.078131,-71.436891,5.59,B8III,Tuc
99937,,20.334998,68.880317,5.59,M5III,Dra
101389,,20.617964,26.461947,5.59,B9V,Vul
77870,,15.948366,-33.964281,5.59,B9V,Lup
17353,,3.726065,-10.485661,5.59,A5m,Eri
94782,,19.34393,-22.402535,5.59,A6:m...,Sgr
73613,,15.090515,48.150972,5.59,A1V,Boo
35517,,7.349524,-14.360489,5.59,G8/K0III,CMa
103198,,20.975009,50.461791,5.59,B5Vn,Cyg
105428,,21.422083,46.714341,5.59,F0V,Cyg
51344,,10.516622,-13.58847,5.59,B8/B9IV/V,Hya
44872,,9.16567,-30.365401,5.59,A4IV,Pyx
117909,,23.991082,-29.485168,5.59,K5III,Scl
72606,,14.887097,-73.190071,5.59,G5III,Aps
43376,,8.860145,-57.633577,5.59,B8III,Car
33488,,6.976639,-25.414157,5.59,B2V,CMa
9553,,2.050052,64.390018,5.59,B8Ib,Cas
94691,,19.327776,-35.421452,5.59,B4III,Sgr
101922,,20.719722,66.657447,5.59,A8V,Cep
2491,,0.528105,52.839526,5.59,K2III,Cas
36617,,7.553241,3.290379,5.59,F2V,CMi
19047,,4.093728,-27.651807,5.59,F0IV/V,Eri
46088,,9.423343,-5.117394,5.6,K5III,Hya
118645,,9.736603,-27.769033,5.6,F8 V,Ant
25266,,5.417151,-10.328887,5.6,K5III,Ori
118164,,2.659463,-11.871068,5.6,F5 V,Cet
38145,,7.836271,-9.183441,5.6,K3III,Mon
10697,,2.3004,1.757802,5.6,G0.5IV,Cet
92094,,18.826388,-43.434102,5.6,B9IV,CrA
36085,,7.452219,-17.864861,5.6,F2V,CMa
26028,,5.565079,14.305578,5.6,B3V,Ori
44755,,9.14505,-8.589524,5.6,B9.5III,Hya
113893,,23.139186,-28.823697,5.6,G8III,Scl
41259,,8.440891,-3.987479,5.6,A5III-IV,Hya
30269,,6.382179,-56.369969,5.6,Am,Pic
95264,,19.437013,20.097733,5.6,A0V,Vul
112921,,22.939897,41.603876,5.6,B2IV,Lac
104034,,21.144135,30.205637,5.6,B9V,Cyg
100143,,20.374305,-42.049548,5.6,A0V,Sgr
97446,,19.866408,47.027339,5.6,O9.5Ia,Cyg
17418,,3.742062,36.460103,5.6,A2m,Per
27673,,5.872859,14.171787,5.6,B9p...,Tau
27560,,5.849475,27.967861,5.6,G7III:,Tau
110639,,22.485551,9.129034,5.6,K5III,Peg
36285,,7.488519,-1.905329,5.6,K5III,Mon
39066,,8.013141,17.308703,5.6,K3III,Cnc
84143,,17.255346,-33.54842,5.6,O9,Sco
26150,,5.587011,10.240093,5.6,B9IIIMNp...,Ori
31090,,6.539758,-5.86882,5.6,F0Vnn+...,Mon
108346,,22.01806,0.604715,5.6,K4III:,Aqr
64867,,13.3386,40.150548,5.6,K1III,CVn
59319,,12.202581,20.542064,5.6,K0II-III,Com
65989,,13.568698,55.348434,5.6,A0V,UMa
50901,,10.428964,-7.059829,5.6,M0.5III,Sex
115255,,23.422062,-56.848985,5.6,K0III,Tuc
37516,,7.719996,-36.050089,5.6,B5V,Pup
81777,,16.756255,15.745289,5.6,M3III,Her
102304,,20.797025,47.831869,5.6,K5III,Cyg
115405,,23.45458,70.359782,5.6,A6IV,Cep
5614,,1.204601,79.673963,5.6,A3V,Cep
97669,,19.912444,0.273627,5.6,A0III,Aql
24112,,5.189686,-11.849089,5.6,M6.2III,Lep
6500,,1.394612,37.714943,5.6,A1m,And
32445,,6.78853,-55.539988,5.6,K5III,Car
20870,,4.485257,-13.04837,5.61,B2V:ne,Eri
45788,,9.363909,-55.514686,5.61,A3IVs...,Vel
50863,,10.420887,8.784845,5.61,M2IIIs,Leo
41605,,8.507948,-32.159285,5.61,K3III,Pyx
9601,,2.061247,-4.103516,5.61,K5Iab:,Cet
31814,,6.667474,-80.813593,5.61,A5III,Men
80707,,16.529786,45.598281,5.61,A4Vn,Her
18600,,3.991703,-12.574425,5.61,K4III,Eri
89648,,18.349158,29.858925,5.61,A5m,Her
30363,,6.398866,-25.577629,5.61,K5III,CMa
47435,,9.700098,39.757851,5.61,G8III,Lyn
62921,,12.933468,38.314912,5.61,F0V,CVn
1724,,0.362853,-20.058024,5.61,M5/M6Ib/II,Cet
23499,,5.064797,-24.388151,5.61,A2IV,Lep
52811,,10.832506,-34.058183,5.61,A1V,Ant
41094,,8.409726,-3.75124,5.61,F3V,Hya
72097,,14.789599,-25.624267,5.61,B9IV/V,Hya
77050,,15.77895,-34.682454,5.61,B8V,Lup
67171,,13.81076,31.190206,5.61,K0III,CVn
15116,,3.255677,30.556689,5.61,A1Vs,Ari
108348,,22.018152,13.119823,5.61,F4III,Peg
69376,,14.245191,-41.837495,5.61,G8III,Cen
86775,,17.785568,17.697014,5.61,A1V,Her
66446,,13.663488,-40.051708,5.61,K2/K3III,Cen
112504,,22.856268,61.69674,5.61,G2IV+...,Cep
38092,,7.826502,-33.28895,5.61,M0III,Pup
79448,,16.263834,-57.91235,5.61,A5III,Nor
78040,,15.982697,36.643773,5.61,K5III,CrB
85660,,17.55829,-5.744803,5.61,A5V,Oph
26817,,5.707347,65.697649,5.62,K5III,Cam
47066,,9.619413,-32.178646,5.62,K1III,Ant
40126,,8.21913,29.656536,5.62,B9p SiCr,Cnc
113771,,23.114894,-38.892293,5.62,A0V,Gru
14109,,3.039588,4.352884,5.62,B7V,Cet
18963,,4.072977,-12.792295,5.62,K1III,Eri
92677,,18.940481,65.258084,5.62,G8III,Dra
81483,,16.694507,-49.651552,5.62,B1II,Ara
7331,,1.57716,-15.676359,5.62,A1V,Cet
57618,,11.85062,-5.333332,5.62,K0IV,Vir
31285,,6.576481,-32.716255,5.62,B9V,CMa
29643,,6.259518,-0.512189,5.62,F6V,Ori
37644,,7.742825,-24.674079,5.62,B2II,Pup
27697,,5.875883,-37.631063,5.62,K1III,Col
42676,,8.720091,12.680876,5.62,A3V+...,Cnc
30371,,6.400281,-36.707764,5.62,K1II/III,Col
79118,,16.196682,36.425094,5.62,K3III SB,CrB
98548,,20.076715,32.218598,5.62,B1.5Ia comp,Cyg
18424,,3.947798,22.477971,5.62,F2IV,Tau
15345,,3.306229,-0.930288,5.62,K1IV,Cet
110160,,22.385535,-45.928488,5.62,F3III-IV,Gru
32299,,6.758664,-30.94898,5.62,B+...,CMa
38266,,7.861952,-21.173662,5.62,K0III,Pup
74461,,15.263633,0.372139,5.62,A4V,Ser
87506,,17.930781,22.464221,5.62,K3III,Her
48211,,9.855481,-46.193871,5.62,K2III,Vel
108735,,22.097496,-59.636072,5.62,K4III,Ind
107430,,21.833369,-64.712537,5.62,K1III,Ind
4577,,0.978852,-11.379975,5.62,G7III,Cet
38542,,7.91482,-57.302806,5.62,K3/K4III,Car
90857,,18.591777,23.60553,5.62,G8III,Her
16449,,3.53882,84.91104,5.62,G3IIp...,Cep
72884,,14.942239,-47.879198,5.62,B+...,Lup
27869,,5.912119,-11.774192,5.62,K3 comp,Lep
97560,,19.888538,-3.114464,5.63,A5pvar,Aql
93205,,19.041022,-24.846826,5.63,K2III,Sgr
15441,,3.326363,-24.122902,5.63,M1III,For
7810,,1.677674,43.297687,5.63,A9IV:,And
85455,,17.515381,31.158139,5.63,G8III,Her
66229,,13.62008,-61.691856,5.63,F6V,Cen
42798,,8.745844,10.08167,5.63,A1p...,Cnc
115404,,23.454157,-58.47611,5.63,G8III,Tuc
7928,,1.700968,35.245707,5.63,B9IV-V,Tri
105235,,21.38347,-22.669048,5.63,M0III,Cap
28742,,6.082878,4.158671,5.63,G4III,Ori
119127,Alrakis,17.088714,54.469093,5.63,F7 V,Dra
40718,,8.333486,-71.505377,5.63,A0p,Vol
77748,,15.925023,-26.265993,5.63,A3V,Sco
103696,,21.076292,5.502862,5.63,K5III,Equ
8347,,1.795668,63.852501,5.63,K0V,Cas
40531,,8.297338,59.571133,5.63,A7IV,Lyn
80761,,16.543246,5.52122,5.63,B9.5III,Her
52256,,10.711997,-32.715673,5.63,A0V,Ant
107232,,21.787212,2.686124,5.63,A1V,Peg
33998,,7.068124,-5.323979,5.63,K3III,Mon
72347,,14.838814,82.511944,5.63,F9V,UMi
78767,,16.127094,9.891743,5.63,A7V,Ser
100581,,20.459517,38.440332,5.63,A3V,Cyg
83378,,17.092294,-0.89207,5.63,B1V,Oph
60826,,12.504846,-23.696419,5.63,M0III,Crv
56341,,11.584695,54.785419,5.63,K0III,UMa
90406,,18.503295,-18.728794,5.63,K0III,Sgr
115989,,23.577279,33.497328,5.63,K0III:,Peg
72873,,14.939724,49.628449,5.63,F7V,Boo
63800,,13.115069,-35.862033,5.63,A0V,Cen
42319,,8.653257,65.020907,5.63,G1.5Vb,UMa
36425,,7.514638,68.465621,5.63,K2III,Cam
66551,,13.683986,22.495768,5.63,G9III,Boo
93423,,19.082741,31.744072,5.63,M0III,Lyr
90261,,18.474198,-38.995671,5.63,A2m...,CrA
56506,,11.621074,-75.896544,5.64,F1III,Cha
56349,,11.58703,-47.37258,5.64,M3III,Cen
49723,,10.182184,-8.418462,5.64,K2III,Sex
96104,,19.600459,-24.719081,5.64,A1m...,Sgr
20433,,4.390294,16.77726,5.64,A1m,Tau
105513,,21.43968,-37.829429,5.64,K2III,Mic
44228,,9.032774,-0.482673,5.64,K0III,Hya
3564,,0.760862,74.988073,5.64,A2IV,Cas
56150,,11.546693,-40.436194,5.64,M1III,Cen
20037,,4.306444,21.579297,5.64,F0V,Tau
81722,,16.745165,-40.839675,5.64,B3V,Sco
14403,,3.106579,13.18725,5.64,K3III,Ari
36626,,7.555434,-19.412525,5.64,K0III,Pup
47566,,9.725906,29.974473,5.64,A2IV,Leo
12121,,2.610531,12.447639,5.64,F7V,Ari
110721,,22.500503,32.572638,5.64,B9.5V,Peg
76514,,15.672598,-73.446685,5.64,B8IV,Aps
100264,,20.398106,-42.422868,5.64,A3V,Sgr
25217,,5.407914,-16.975781,5.64,A0V,Lep
96500,,19.6787,-0.621233,5.64,A3IV,Aql
75501,,15.470947,-16.716484,5.64,K4III,Lib
114586,,23.282659,-62.001198,5.64,F7V,Tuc
92478,,18.90368,27.909528,5.64,K4III,Lyr
64402,,13.242023,11.331656,5.64,M0III,Vir
82932,,17.001745,-54.597179,5.64,A3V,Ara
35087,,7.270965,-46.774533,5.64,K4III,Pup
22492,,4.852594,48.740685,5.64,G9III,Aur
63713,,13.097853,45.26855,5.64,K1III,CVn
37483,,7.713376,-26.351326,5.64,K1III,Pup
104305,,21.196733,59.98661,5.64,B0V,Cep
5071,,1.084821,14.946133,5.64,F4II-III,Psc
33717,,7.018318,-25.215634,5.64,B2/B3III/IV,CMa
73142,,14.993598,39.265333,5.64,F1III-IV,Boo
24853,,5.339615,62.653711,5.64,K4Iab:,Cam
9600,,2.060927,25.935471,5.64,F8IV,Ari
90034,,18.427444,8.032006,5.64,G8III-IV+..,Oph
10189,,2.189189,8.569805,5.64,G0IV,Cet
114948,,23.354305,-26.986769,5.65,G5IV,Scl
73056,,14.977572,-27.657314,5.65,A6IV,Hya
85650,,17.55634,19.256677,5.65,F6V,Her
75079,,15.386265,-60.657176,5.65,F7V,Cir
90367,,18.495823,77.547068,5.65,K4III,Dra
23112,,4.983713,-16.376027,5.65,F5V,Lep
74814,,15.334763,51.958515,5.65,A4V,Boo
73312,,15.030754,-83.227646,5.65,G8/K0III,Oct
36067,,7.449856,-23.086023,5.65,B1II,CMa
94325,,19.254822,21.232118,5.65,A4V,Sge
73544,,15.079711,-83.038311,5.65,G8Ib,Oct
10281,,2.213206,-2.393637,5.65,F8V,Cet
98159,,20.005621,-33.703452,5.65,F7V,Sgr
94425,,19.274108,14.544616,5.65,B9.5V,Aql
53161,,10.904938,-13.758036,5.65,K0III + (G),Crt
32990,,6.88856,-19.032763,5.65,A9/F0III,CMa
65317,,13.430657,-70.627248,5.65,Ap,Mus
65584,,13.486945,10.81831,5.65,K0III,Vir
47824,,9.773225,1.785586,5.65,F4IV,Sex
28685,,6.072296,-32.17243,5.65,B2V,Col
74952,,15.363507,-48.317628,5.65,G2V,Lup
62130,,12.772928,9.539684,5.65,K1III-IV,Vir
12215,,2.628278,-3.396175,5.65,G5III:,Cet
28413,,6.013661,-51.216319,5.65,A1m...,Pic
39102,,8.020525,4.879824,5.65,A1V,CMi
85031,,17.428155,60.048398,5.65,A1Vn,Dra
17890,,3.834564,44.967856,5.65,G2III...,Per
99428,,20.238617,-52.44577,5.65,K4III,Tel
76284,,15.62755,69.283344,5.65,M0III,UMi
26330,,5.61916,-80.469122,5.65,G3IV,Men
62305,,12.807297,-27.597384,5.65,G8III,Hya
108354,,22.019232,8.257164,5.65,K5III,Peg
1286,,0.269126,-31.446394,5.66,K2III,Scl
106513,,21.642205,5.771742,5.66,A9IV-Vn,Peg
67757,,13.920042,-52.160822,5.66,B8V,Cen
21905,,4.719249,-30.765557,5.66,K3III,Cae
83892,,17.204502,-39.506949,5.66,A0/A1V,Sco
106801,,21.702809,1.285253,5.66,K2III,Aqr
17542,,3.76646,45.681899,5.66,B6V,Per
24940,,5.353524,29.569884,5.66,A1Vs,Aur
85528,,17.530439,28.407499,5.66,A1V,Her
113202,,23.001607,-25.16418,5.66,K0IICNIII,PsA
50466,,10.337977,-47.69909,5.66,K5/M0III,Vel
52889,,10.853067,56.58225,5.66,K2III,UMa
116225,,23.627655,-13.060243,5.66,K0III,Aqr
115543,,23.483598,-63.110656,5.66,Ap Si,Tuc
46378,,9.486845,-20.749127,5.66,K4/K5III,Hya
59286,,12.19755,25.87028,5.66,K4III,Com
50378,,10.318083,-64.676258,5.66,A1V,Car
80549,,16.496367,-14.550879,5.66,G5III/IV,Oph
36875,,7.601082,-14.492771,5.66,B2/3V(n),Pup
39806,,8.152641,-48.684413,5.66,B8Ib/II,Vel
32388,,6.777505,-10.10736,5.66,B9.5V,Mon
96193,,19.617595,-18.231052,5.66,K0III,Sgr
101019,,20.539915,-9.853384,5.66,G3V,Cap
42253,,8.639504,53.401539,5.66,G8IV,UMa
60240,,12.38933,-24.840669,5.66,K1III,Crv
18046,,3.86673,6.534907,5.66,B5V,Tau
39844,,8.159342,-56.085384,5.66,A3m...,Car
21770,,4.690032,48.300881,5.66,A0V,Per
95323,,19.449022,-29.743225,5.66,B8/B9V,Sgr
3471,,0.740612,47.863984,5.66,B5V...,Cas
39829,,8.157926,-16.248922,5.66,B4V,Pup
9967,,2.144606,58.423601,5.66,A1Ia,Per
36916,,7.608789,46.180288,5.66,M0III,Lyn
7554,,1.624389,-84.769593,5.66,K0III,Oct
17485,,3.752705,24.83926,5.66,B8V,Tau
102618,,20.857844,28.250505,5.66,F5Ib,Vul
111457,,22.647629,-33.081347,5.66,A0V,PsA
71557,,14.683721,-36.134858,5.67,Ap Si,Cen
73859,,15.139939,26.301152,5.67,K2III,Boo
14485,,3.125541,-78.989244,5.67,F2II-III,Hyi
90688,,18.556426,-38.725985,5.67,B9.5,CrA
654,,0.134303,-33.529326,5.67,K1III,Scl
41074,,8.405637,-80.914202,5.67,G8III,Cha
18758,,4.029482,9.998017,5.67,B5V,Tau
16468,,3.542992,-50.378646,5.67,K3III,Hor
80431,,16.470881,-58.599795,5.67,B9III,Nor
102631,,20.860681,-62.429335,5.67,A2,Pav
2377,,0.507242,-48.21491,5.67,F2V,Phe
20001,,4.299776,-80.214033,5.67,K2/K3III+..,Men
43461,,8.876284,32.474157,5.67,A8Vms,Cnc
79159,,16.204456,-28.417305,5.67,B9V,Sco
42445,,8.676461,-45.191103,5.67,M0III,Vel
26132,,5.583613,-6.00927,5.67,B1Vvar,Ori
30026,,6.334507,14.651127,5.67,K3Ib,Ori
5482,,1.17188,42.081475,5.67,F8V,And
80069,,16.396437,61.696461,5.67,G8III,Dra
24052,,5.178585,46.96207,5.67,F5V,Aur
25999,,5.558786,18.540231,5.67,B2IV-Ve,Tau
21242,,4.568963,5.568616,5.67,A2Vs,Tau
104102,,21.156052,-73.172968,5.67,G3IV,Pav
96212,,19.621498,16.462802,5.67,G8IIIvar,Sge
88723,,18.165004,3.119827,5.67,F5V,Oph
53981,,11.075343,-47.679103,5.67,A8III/IV,Vel
51653,,10.583933,8.650425,5.67,A2V,Leo
92705,,18.945851,57.814851,5.67,K1III,Dra
28741,,6.082829,5.41997,5.67,G7III:,Ori
105362,,21.409445,26.17456,5.67,A8III,Vul
41125,,8.415328,-23.153745,5.67,A1III/IV,Pup
47823,,9.773147,11.810043,5.67,K4III,Leo
10489,,2.25794,-67.746366,5.67,K2III,Hyi
98529,,20.073098,-0.709309,5.67,K4III,Aql
71928,,14.75839,0.717271,5.68,B9.5V,Vir
102980,,20.930501,47.417656,5.68,B8Ia,Cyg
34382,,7.145098,-70.497087,5.68,F2,Vol
47054,,9.616725,-25.296759,5.68,K0III,Ant
17267,,3.705263,19.700254,5.68,B9Vn,Tau
72262,,14.821874,-24.25147,5.68,K3III+...,Lib
72298,,14.828143,48.720804,5.68,F6V+...,Boo
97323,,19.843702,40.599759,5.68,B1III,Cyg
113297,,23.018763,-50.950028,5.68,K3III,Gru
113849,,23.12926,49.295776,5.68,F5V,And
10133,,2.177109,19.500338,5.68,M3III,Ari
60607,,12.459754,55.712724,5.68,M2III,UMa
60768,,12.495344,20.896109,5.68,A3V,Com
57568,,11.840911,-62.649381,5.68,A3Iab,Cen
61465,,12.639557,1.854662,5.68,M3III,Vir
114003,,23.162261,59.332692,5.68,A5III,Cas
100428,,20.427925,21.409642,5.68,G6III,Vul
87044,,17.84122,-53.612406,5.68,B2V + B3V,Ara
379,,0.078304,67.166445,5.68,K1III,Cep
92457,,18.900025,-21.359845,5.68,G8/K0II,Sgr
114087,,23.17851,17.594372,5.68,K4III,Peg
49080,,10.046931,21.949258,5.68,B2.5IV,Leo
41743,,8.534712,-53.21192,5.68,G8III+...,Vel
85668,,17.560941,16.317553,5.68,K0III:,Her
22646,,4.879933,42.586626,5.68,A3III,Aur
101824,,20.699028,41.716875,5.68,B8II-III,Cyg
105156,,21.36678,49.388848,5.68,K0III,Cyg
74667,,15.306807,20.572778,5.68,G5IV,Ser
67019,,13.776573,54.432679,5.68,B9p EuCr,UMa
43876,,8.959777,15.581281,5.68,F0IV,Cnc
16249,,3.4997,-78.35185,5.68,G8III,Men
98064,,19.986261,23.101281,5.68,F0,Vul
24967,,5.358845,-0.416491,5.68,B3V,Ori
116129,,23.606468,2.102222,5.68,F6Vbwvar,Psc
91597,,18.730999,31.926613,5.68,F1III-IV,Lyr
112183,,22.795213,-14.056428,5.68,B9V,Aqr
84433,,17.313479,28.822968,5.68,K0III,Her
32881,,6.866664,23.601718,5.68,K5III,Gem
32728,,6.840416,13.413177,5.68,K3III,Gem
37068,,7.638391,-48.601436,5.68,F4Iab,Pup
101570,,20.649867,30.334265,5.68,K2III,Cyg
84888,,17.400299,-62.864153,5.69,B2IV,Ara
84691,,17.3626,53.420428,5.69,K5III,Dra
106910,,21.723791,38.283589,5.69,A0V,Cyg
19918,,4.281542,61.849989,5.69,B5Vn,Cam
82999,,17.016149,22.632095,5.69,K3III,Her
34488,,7.161951,-25.231034,5.69,B2V,CMa
59649,,12.268763,40.66018,5.69,M1III,CVn
108710,,22.092964,28.963981,5.69,B9Vn,Peg
93100,,19.021488,26.291411,5.69,B5V,Lyr
101553,,20.645552,13.315125,5.69,K3Ib,Del
31062,,6.532864,-58.753835,5.69,B9V,Pic
65387,,13.448922,-41.497562,5.69,K3III,Cen
36930,,7.611398,-19.702338,5.69,B2II,Pup
100032,,20.3532,63.980122,5.69,K5III,Dra
86889,,17.80688,20.565441,5.69,G5IV,Her
13908,,2.993381,-25.274133,5.69,F3V,For
92645,,18.935034,18.10541,5.69,K1III,Her
87850,,17.998946,45.501378,5.69,M0III,Her
25160,,5.395086,-0.159818,5.69,B1.5V,Ori
4665,,1.000988,44.713243,5.69,B9.5Vn,And
103813,,21.100317,-30.12512,5.69,K0/K1III,Mic
64993,,13.361567,2.087243,5.69,A2V,Vir
91849,,18.778701,-10.125048,5.69,F2Ib-II,Sct
25428,,5.452298,30.208603,5.69,B9Ib,Aur
38317,,7.871911,-14.846175,5.69,F2IV/V,Pup
36937,,7.6122,-48.830167,5.69,B9V,Pup
107717,,21.893717,19.668437,5.69,A0Vs,Peg
65857,,13.543307,-28.692768,5.69,A0/A1V,Hya
2543,,0.539939,6.955463,5.69,B9.5V,Psc
98321,,20.032944,-13.637217,5.69,A1IV,Sgr
7449,,1.602361,-29.907317,5.69,F2V,Scl
103344,,21.007691,19.329581,5.69,M3III,Del
54097,,11.099324,-27.287853,5.69,B8V,Hya
9002,,1.935927,37.25183,5.69,G8III...,And
7237,,1.557142,58.327334,5.69,K0Ib+...,Cas
33740,,7.022612,70.808296,5.69,K4III,Cam
85749,,17.57847,-32.581662,5.69,O5/6(e),Sco
90382,,18.498871,-47.220546,5.69,K2III,Tel
78832,,16.141132,8.53431,5.69,M3.5IIIa,Ser
68596,,14.088903,-76.796752,5.69,M6.5III,Aps
71748,,14.720431,-24.997753,5.7,B9.5V,Lib
35390,,7.324494,-16.395244,5.7,F2III/IV,CMa
19462,,4.179935,-8.819814,5.7,G9III:,Eri
8696,,1.869268,50.792794,5.7,B9p...,Per
7926,,1.700833,-36.832305,5.7,A0V,Scl
7906,,1.696655,-60.789339,5.7,K2/K3III,Hyi
194,,0.041584,8.485463,5.7,F0V,Psc
18217,,3.906435,-40.357009,5.7,K0III...,Eri
5820,,1.246992,-0.973795,5.7,F5V,Cet
103057,,20.946479,-26.296378,5.7,F7V,Cap
67634,,13.897507,53.728677,5.7,A0V,UMa
36247,,7.480968,48.18393,5.7,B9MNp...,Lyn
74153,,15.199363,-48.743687,5.7,A3IV,Lup
66111,,13.592027,-5.396191,5.7,G6III,Vir
9203,,1.975973,49.204352,5.7,K0IV,Per
63851,,13.127305,-53.459764,5.7,B8V,Cen
95393,,19.463366,-54.325272,5.7,K4III,Tel
49199,,10.072486,-24.285534,5.7,F0V,Hya
84898,,17.40183,22.960285,5.7,F0IV,Her
15580,,3.35189,3.67562,5.7,G8.5III,Cet
54328,,11.146969,24.658464,5.7,A3IV,Leo
43673,,8.919936,-54.965768,5.7,F6V,Vel
42907,,8.767354,-2.048655,5.7,K0III:,Hya
118351,,5.124227,18.647141,5.7,G4 V,Tau
105311,,21.399672,24.274135,5.7,F1IV,Vul
29787,,6.287816,5.100112,5.7,G0.5Vb,Ori
97655,,19.910459,-8.227289,5.7,B7Vn,Aql
78628,,16.098851,-72.400898,5.7,K1IIICNII,Aps
99182,,20.193007,62.078542,5.7,F5V,Dra
117200,,23.842579,-14.40149,5.7,K4III,Aqr
53543,,10.98715,-33.737595,5.7,F2V,Hya
49794,,10.19624,-58.060544,5.7,B2IVnpe,Car
3709,,0.795339,-18.061339,5.7,K3III,Cet
95524,,19.489951,-43.445195,5.7,Am,Sgr
38328,,7.874929,-54.367165,5.7,B1.5IV,Car
62507,,12.849413,-52.787424,5.7,A5V,Cen
28230,,5.981455,12.808264,5.7,K2III...,Ori
31787,,6.66185,-30.470491,5.7,K1III,CMa
99523,,20.256604,33.729084,5.7,K0III,Cyg
31691,,6.644317,39.390854,5.7,K5III,Aur
61378,,12.616204,17.089536,5.7,K5III,Com
107587,,21.866954,55.796743,5.7,B6IV-V,Cep
106217,,21.580848,-20.084274,5.7,F5V,Cap
521,,0.105277,-49.075191,5.7,G1IV...,Phe
29079,,6.149418,2.499692,5.7,A3Vn,Ori
110895,,22.537851,76.226441,5.7,A2V,Cep
95261,,19.4364,-15.053251,5.71,B7IV,Sgr
97774,,19.933684,16.634799,5.71,G5Ibv SB,Sge
105420,,21.420285,-9.748552,5.71,F0IV,Aqr
92007,,18.810538,-65.077679,5.71,A9V,Pav
88687,,18.159415,3.993276,5.71,F2V,Oph
95956,,19.572161,51.23662,5.71,F7V,Cyg
90218,,18.466326,6.194104,5.71,B8III-IV,Ser
107759,,21.902881,-4.27618,5.71,K2III,Aqr
99898,,20.326863,62.257472,5.71,B9V,Dra
89817,,18.386712,-12.014755,5.71,B5V,Sct
90559,,18.532284,-43.507383,5.71,K2III,CrA
88,,0.017941,-48.809876,5.71,G8III,Phe
28428,,6.016267,47.901923,5.71,B9.5p SiFe,Aur
23613,,5.087832,-26.152391,5.71,K2III,Lep
62346,,12.815059,14.122584,5.71,A1V,Com
60423,,12.422706,-35.186417,5.71,B9IV/V,Cen
59740,,12.291827,28.937189,5.71,A4m,Com
